frame,quat_w,quat_x,quat_y,quat_z,euler_x,euler_y,euler_z
10214,0.7751247,-0.07804307,0.218515,-0.5876583,7.807087,25.75383,287.4525
10215,0.7748857,-0.0793471,0.2151856,-0.5890259,7.500215,25.50869,287.2198
10216,0.7743915,-0.07880354,0.215583,-0.5896032,7.594849,25.50528,287.1517
10217,0.7717709,-0.07734329,0.2149161,-0.5934635,7.799508,25.30821,286.6358
10218,0.7720215,-0.07727283,0.2171489,-0.5923328,7.928442,25.5278,286.8044
10219,0.7721116,-0.07842237,0.2149248,-0.5928754,7.686091,25.38718,286.6951
10220,0.7720714,-0.07796758,0.2157511,-0.5926875,7.779022,25.43735,286.7344
10221,0.7708368,-0.07434037,0.2185207,-0.5937448,8.330472,25.44851,286.673
10222,0.7708803,-0.07508808,0.2194656,-0.5932455,8.315629,25.59433,286.7305
10223,0.7708995,-0.07361549,0.2163861,-0.594535,8.267677,25.18744,286.5697
10224,0.7963843,-0.07127343,0.2158028,-0.5604653,7.37587,25.28689,291.3839
10225,0.8063496,-0.06871344,0.2138565,-0.5471237,7.076694,25.04313,293.2583
10226,0.8142879,-0.0635495,0.2143446,-0.5356802,7.246888,24.86742,294.9219
10227,0.8272409,-0.06243959,0.2129219,-0.5161766,6.690461,24.80886,297.547
10228,0.8322824,-0.0584825,0.212798,-0.5085303,6.839039,24.62396,298.6439
10229,0.8423303,-0.05626406,0.2095717,-0.4933496,6.430523,24.2777,300.6699
10230,0.8543875,-0.0520394,0.2069344,-0.473806,6.152197,23.90688,303.282
10231,0.8597144,-0.05095759,0.2051316,-0.46499,5.920608,23.71856,304.4295
10232,0.8782165,-0.04677311,0.2074405,-0.4283884,5.484493,23.97195,309.1595
10233,0.8879951,-0.04316188,0.2041319,-0.4097953,5.20097,23.55044,311.5398
10234,0.8938415,-0.04043418,0.2040616,-0.3972047,5.153536,23.48629,313.1532
10235,0.8992537,-0.04232673,0.1992281,-0.3871169,4.480752,23.09662,314.3335
10236,0.9041175,-0.03811994,0.1987532,-0.376319,4.626469,22.91416,315.7412
10236,0.9042758,-0.03698456,0.1975709,-0.3766739,4.700723,22.73561,315.7175
10237,0.9234527,-0.02771784,0.192495,-0.3307757,4.367481,22.02095,321.4357
10238,0.9378984,-0.0224499,0.1874116,-0.2910663,3.840947,21.4344,326.2449
10239,0.9393907,-0.02199624,0.1865132,-0.286835,3.765375,21.33507,326.7503
10240,0.9494355,-0.01865959,0.1809319,-0.2559061,3.277445,20.71349,330.4296
10241,0.9552848,-0.01782546,0.1780041,-0.2354309,2.852131,20.42095,332.8244
10242,0.964371,-0.01086506,0.1700729,-0.2023509,2.743967,19.43915,336.7695
10243,0.9696461,-0.0136068,0.1637252,-0.1810949,1.886062,18.82108,339.1548
10244,0.9749132,-0.009219542,0.1607078,-0.1537278,1.801333,18.44193,342.3708
10245,0.9793689,-0.007410135,0.159568,-0.1237725,1.431727,18.32969,345.8253
10246,0.9852108,-0.006446421,0.1532851,-0.07630118,0.6124751,17.64012,351.238
10247,0.9864496,-0.004194871,0.1500406,-0.06623761,0.6646805,17.25294,352.4178
10248,0.9886025,-0.004872613,0.1461171,-0.03593542,0.04969855,16.81328,355.8438
10249,0.9903505,-0.001174653,0.1382188,0.01000411,359.7083,15.88754,1.116805
10250,0.9905757,0.004136227,0.1339209,0.028425,0.03329395,15.3998,3.291855
10251,0.9892372,0.004351072,0.1311907,0.06465065,359.5213,15.07773,7.415035
10251,0.9883757,0.004856575,0.1328492,0.07376336,359.4271,15.26831,8.459458
10252,0.9881715,0.004429642,0.1246693,0.08919258,359.2274,14.312,10.2181
10253,0.9815899,0.009242795,0.1220438,0.1466333,358.9889,14.02483,16.86805
10254,0.9762411,0.01037198,0.1171987,0.1819626,358.7164,13.45381,20.96513
10255,0.9742483,0.01445229,0.1122981,0.1949891,359.1042,12.97206,22.53379
10256,0.9652195,0.01744507,0.1073192,0.2377597,359.0056,12.44493,27.56759
10257,0.9545228,0.02016231,0.103992,0.278685,358.8843,12.11082,32.4333
10258,0.9439512,0.02070785,0.09624341,0.3150624,358.7651,11.23257,36.79347
10259,0.9243069,0.03035696,0.09466004,0.3684763,359.2184,11.38378,43.39164
10260,0.9144211,0.03237318,0.09030521,0.3932317,359.323,10.98941,46.47351
10261,0.9056997,0.03231588,0.08456802,0.4141403,359.3406,10.36772,49.08563
10262,0.8789601,0.04063192,0.07766375,0.4687715,359.9206,10.0566,56.13726
10263,0.87103,0.03426972,0.07685867,0.4839682,359.1581,9.618166,58.04467
10264,0.8418158,0.03984775,0.07090691,0.5336014,359.5082,9.317935,64.69865
10265,0.8171955,0.04460642,0.06825492,0.5705639,359.7145,9.349646,69.82196
10266,0.8143532,0.04363281,0.06189713,0.5754076,359.9904,8.686363,70.48798
10267,0.7778252,0.04907393,0.05542302,0.6241059,0.4103686,8.480759,77.51566
10268,0.7663587,0.05364066,0.05402806,0.6378856,0.761399,8.699738,79.60313
10269,0.7394271,0.05983308,0.04785949,0.6688625,1.401684,8.676916,84.36935
10270,0.725584,0.06340531,0.04396647,0.6837943,1.827111,8.661215,86.7416
10271,0.7219745,0.05977783,0.03658074,0.6883614,2.060491,7.77051,87.40937
10272,0.7185889,0.05670989,0.03521001,0.6922243,1.877101,7.422455,87.98058
10273,0.7074318,0.06121209,0.02997637,0.7034878,2.546532,7.392363,89.84421
10274,0.6949241,0.06016219,0.02262181,0.716205,2.935549,6.763554,91.9015
10275,0.6708171,0.0660615,0.01463911,0.7385297,3.842128,6.746753,95.72792
10276,0.649732,0.06591016,0.006368518,0.7572739,4.358823,6.223858,98.9787
10277,0.6196287,0.06713602,-0.002666354,0.7820142,5.012268,5.85946,103.4736
10278,0.6097069,0.06869891,-0.008909643,0.7895941,5.614939,5.629461,104.9272
10279,0.5875456,0.07490167,-0.01542822,0.8055694,6.480975,5.923872,108.1251
10280,0.5973282,0.08361843,-0.01765147,0.7974306,7.356746,6.500058,106.7471
10281,0.5814819,0.09580374,-0.02398694,0.8075427,8.636039,7.370777,109.0447
10282,0.5848981,0.09763762,-0.02237865,0.8048978,8.640902,7.614203,108.5662
10283,0.5741912,0.09911132,-0.02897775,0.8121834,9.258453,7.434998,110.0844
10284,0.5611471,0.1039196,-0.03646086,0.8203569,10.16306,7.564837,111.9272
10285,0.6119569,0.1105767,-0.02730128,0.782647,10.25741,8.160076,104.6894
10286,0.5860713,0.1124541,-0.03852978,0.8014925,11.16148,7.915034,108.4242
10287,0.5741382,0.1122597,-0.04090813,0.8099936,11.255,7.904966,110.1207
10288,0.5776535,0.1175635,-0.04790819,0.8063499,12.30311,7.897512,109.6184
10289,0.5912185,0.1223109,-0.04603928,0.7958525,12.58606,8.261854,107.6972
10290,0.6115792,0.1210229,-0.05174276,0.7801585,13.22439,7.409756,104.6731
10291,0.6125951,0.1295031,-0.05288845,0.7779197,13.94273,8.096283,104.5523
10292,0.6117762,0.1286208,-0.05980438,0.7782096,14.50443,7.538682,104.6166
10293,0.6098748,0.1286527,-0.0612523,0.7795829,14.62115,7.474862,104.8875
